author,title,subtitle,language,categories,description,series,edition,firstPublishDate,published_year,characters,format,genres,isbn10,isbn13,asin,image_url,average_rating,awards,bbeScore,bbeVotes,best_sellers_rank,bookId,buybox_seller,isBestSeller,isEditorsPick,isGoodReadsChoice,likedPercent,numRatings,pages,product_dimensions,publisher,ratingsByStars,ratings_count,seller_name,setting,soldBy,weight
"AVN, Ashley J. Long (Illustrator)",Precious Diamond when you play for keeps,,English,,"Ignored and mistreated by The Parents, young Charlie falls into the ruthless game of street life on the mean streets of Detroit. Soon after adapting to the hardcore ways of hustlers and killers to survive; Charlie knows that this way of life cannot continue.Charlie then loses the greatest love SHE'S ever known. Charlie learns, that like a Precious Diamond the game if FOREVER!",,,,May 8th 2012,[],Kindle Edition,[],,B0081UL6BS,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1395760906l/21561857.jpg,4.5,[],77.0,1.0,,21561857-precious-diamond-when-you-play-for-keeps,,,,,,4.0,206,,Avn Publications LLC,[],,,[],,
"Aadhavan, ஆதவன்",என் பெயர் ராமசேஷன் (En Peyar Ramaseshan),,,,"ஒரு நகர்ப்புற, மத்தியதர இளைஞன், ராமசேஷன் கண்களின் வழியே நவீன வாழ்க்கையின் பாசாங்குகளும் முகமூடிகளும் வேட்கைகளும் சித்திரக்கப்படுகிறது. சுயநிரூபணத்திற்கான பரிதவிப்பும் அடையாளத் தேடலும் கொண்ட இளமையின் வண்ணமும் உங்கள் மீதும் பூசப்படுகிறது.",,,,1980,[],,['Fiction'],,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1200458644l/2586778.jpg,4.27,[],100.0,1.0,,2586778,,,,,96.0,136.0,200,,,"['65', '49', '17', '4', '1']",,,['India'],,
Aalexxa Aarows (Goodreads Author),An Arrow for Coco (Cupids Erotic Tales #1),,English,,"Cupid, or Jeremy, as the humans know him. Is horny. He hasn't had sex with a woman in over one hundred years. In his world, sex is forbidden and if a Cupid ever did give in to desire, they had to pay the price. Venus would have it no other way.Coco believes she is in love with muscle bound Frank Dalton. He is Placerville's most popular cowboy, and he knows it. From the day she hit puberty, she set her sights on him. To her, he was her only chance for love and marriage.When Jeremy is assigned to the case, he falls head over heels in lust for Coco. Taking a chance, he shoots her in the ass with his best golden arrow then claims her as his own for the night. Only questions now, can he let her go back to Frank when the sun comes up or will he give her to Venus? Was it possible to give her the love she deserved?",,1,01/01/12,June 2012,[],Paperback,[],,9780615651309,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1338872616l/14828027.jpg,4.6,[],93.0,1.0,,14828027-an-arrow-for-coco,,,,,100.0,10.0,32,,Aalexxa Aarows,"['7', '2', '1', '0', '0']",,,[],,
"Aan Syafrani, Iru Irawan, Mahir Pradana (Goodreads Author), Maradilla Syachridar (Goodreads Author), Sundea, Theoresia Rumthe, Valiant Budi (Goodreads Author)",Menuju(h),,Indonesian,,"Ia mengiringimu, menyetia dalam diam.Kadang, kau menantinya, menunggu kedatangannya. Tak jarang, kau memaki, mengutuk kepergiannya.Namun, ia masih mengiringimu, menyetia dalam diam.Begitulah cinta seperti seharusnya. Seperti hari-hari yang menampung keluh kesah, membangun keabadian, mencipta sejarah dalam kenangan.Senin, Selasa, Rabu, Kamis, Jumat, Sabtu, Minggu.Ia menyetia. Menyertamu dalam luka, juga bahagia.|Menuju(h) adalah kolaborasi tujuh penulis muda, berbagi cerita tentang hari-hari yang menyetia|",,,,October 2012,[],Mass Market Paperback,"['Romance', 'Indonesian Literature', 'Short Stories', 'Fiction', 'Novels', 'Young Adult']",,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349859044l/16078317.jpg,3.53,[],94.0,1.0,,16078317-menuju,,,,,90.0,269.0,260,,Gagas Media,"['52', '74', '115', '21', '7']",,,[],,
Aarica Dee Koliyah,The Mindful Betrayal,,English,,"In a twisted tale of friendship, can a murderer be loyal to a friend? Can a best friend become a deadliest enemy in just a blink of an eye? Trust no one! If there is someone to die, who should it be? Brace yourself and fall into the characters of this fiction. Find out how in the end, the stalker Damien became Delle’s savior. If you can survive a death, can you survive the betrayal of a friend?",,,,June 9th 2018,[],Kindle Edition,[],,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528774094l/40514527._SY475_.jpg,4.33,[],52.0,1.0,,40514527-the-mindful-betrayal,,,,,,3.0,,,,[],,,[],,
Aaron Allen Schiller,Stephen Colbert and Philosophy: I Am Philosophy,,English,,"At the head of The Colbert Report, one of the most popular shows on television, Stephen Colbert is a pop culture phenomenon. More than one million people backed his fake candidacy in the 2008 U.S. presidential election on Facebook, a testament to the particularly rich set of issues and emotions Colbert brings to mind. Stephen Colbert and Philosophy is crammed with thoughtful and amusing chapters, each written by a philosopher and all focused on Colbert's inimitable reality — from his word creations (truthiness, wikiality, freem, and others) to his position as a faux-pundit who openly mocks Fox News and CNN. Although most of the discussion is centered around The Colbert Report, this collection does not neglect either his best-selling book, I Am America (And So Can You!), or his public performances, including his incendiary 2006 White House Press Correspondents' Dinner speech.",Popular Culture and Philosophy #41,,June 1st 2009,June 9th 2009,[],Paperback,"['Philosophy', 'Nonfiction', 'Humor', 'Politics', 'Pop Culture', 'Comedy']",,9780812696615,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328811749l/5975885.jpg,3.63,[],8.0,1.0,,5975885-stephen-colbert-and-philosophy,,,,,85.0,116.0,288,,Open Court,"['31', '33', '35', '12', '5']",,,[],,
Aaron Allston,Iron Fist,,,Fiction,Wedge Antilles sends the controversial Wraith Squadron on a mission to pose as ruthless pirates seeking to join Zsinj's forces in order to infiltrate the warlord's fleet and uncover his carefully guarded plans for destruction. Original.,,,,1998.0,,,,0553578979,9780553578973,,http://books.google.com/books/content?id=Qq3rislRpkoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.03,,,,,,,,,,,,320.0,,,,7448.0,,,,
Aaron Allston,Wraith Squadron,,English,,"They are the galaxy’s most elite fighting force. And as the battle against the Empire rages, the X-wing fighters risk life and machine to protect the Rebel Alliance. Now they must go on a daring undercover mission—as the crew of an Imperial warship.It is Wedge Antilles’ boldest creation: a covert-action unit of X-wing fighters, its pilots drawn from the dregs of other units, castoffs and rejects given one last chance. But before the new pilots can complete their training, the squadron’s base is attacked by former Imperial Admiral Trigit, and Wraith Squadron is forced to swing into action—taking over an Imperial warship and impersonating its crew. The mission: to gain vital intelligence about Trigit’s secret weapons, to sabotage the admiral’s plans, and to lure him into an Alliance trap. But the high-stakes gamble pits Wraith Squadron’s ragtag renegades against the Empire’s most brilliant master of guile and deception.Are they up to the challenge?If not, the penalty is instant death.",Star Wars: X-Wing #5,,,February 1998,"['Wedge Antilles', 'Warlord Zsinj']",Paperback,"['Star Wars', 'Science Fiction', 'Fiction', 'Fantasy', 'Space Opera', 'Science Fiction Fantasy', 'Media Tie In', 'Space', 'Novels', 'War']",,9780553578942,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327941832l/773545.jpg,4.11,[],71.0,1.0,,773545.Wraith_Squadron,,,,,96.0,9129.0,416,,Del Rey,"['3653', '3261', '1846', '310', '59']",,,[],,
Aaron B. Powell,Doomsday Diaries,,English,,"When Americans are alerted of an imminent nuclear attack, Luke and his parents retreat to their underground shelter, barely escaping the deadly blasts. The years crawl by, and as their supplies continue to diminish, Luke's desire to leave the shelter is further driven by his raging teenage hormones and sexual curiosity. But when the time to leave the shelter finally arrives, what waits for them on the surface surprises them all. Follow Luke as he gives his personal account of doomsday, growing up in a fallout shelter, and a civilization that rises from the ashes of the apocalypse.",Doomsday Diaries,,06/16/12,June 17th 2012,[],Paperback,"['Apocalyptic', 'Post Apocalyptic', 'Dystopia', 'Survival', 'Paranormal', 'Fiction', 'Science Fiction', 'Thriller', 'Government', 'Romance']",,9781478101741,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1421101254l/15767282.jpg,3.66,[],94.0,1.0,,15767282-doomsday-diaries,,,,,84.0,67.0,134,,CreateSpace,"['16', '25', '15', '9', '2']",,,[],,
Aaron B. Powell,Benjamin,,English,,"The harsh winter and great outdoors of upstate New York provide Benjamin with the only solace from an otherwise agonizing existence. His mother's abusive alcoholic boyfriend, the bully on the bus, and a Math teacher who pays a little too much attention to schoolboys are slowly chipping away at his dignity and feelings of self-worth. Benjamin clings to any sense of normalcy, until a series of escalating events drives him to the very edge of suicide. He begs God for help—a divine intervention—but his prayers go unanswered until he has an epiphany: God helps those who help themselves.",,,,August 10th 2012,[],Paperback,"['Fiction', 'Drama']",,9781478385691,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1346855488l/15991079.jpg,3.91,[],91.0,1.0,,15991079-benjamin,,,,,89.0,70.0,80,,CreateSpace,"['27', '21', '14', '5', '3']",,,[],,
Aaron B. Powell,Doomsday Diaries II: New World Order,,English,,"After suffering a devastating loss, Luke must struggle to escape the New World Order and find his love, Kara. Follow Luke as he continues his journey, forming new alliances and unraveling the mysteries of the civilization that has risen from the ashes of the nuclear apocalypse. While he continues struggling to come to terms with all that has happened and the obstacles that lay ahead, a mysterious woman shows Luke that there is much more at stake than he had previously believed.",Doomsday Diaries,,,September 1st 2012,[],Paperback,"['Survival', 'Apocalyptic', 'Fiction', 'Paranormal', 'Science Fiction']",,9781479170852,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1418999359l/15982604.jpg,4.05,[],93.0,1.0,,15982604-doomsday-diaries-ii,,,,,89.0,19.0,130,,CreateSpace Independent Publishing Platform,"['9', '4', '4', '2', '0']",,,[],,
Aaron B. Powell,"Scream, ""Aye, Sir!""",,English,,"Welcome to recruit training, United States Marine Corps Recruit Training, Parris Island, South Carolina.
Follow Drill Instructor Sergeant Tice as he gives his first-hand account of life training United States Marines and the inappropriate relationships that result from the illusion of absolute power.
**WARNING**THIS BOOK CONTAINS EXPLICIT SEXUAL CONTENT**",,,,September 22nd 2012,[],Paperback,"['Erotica', 'Romance', 'Military Fiction', 'M M Romance', 'Fiction']",,9781479326556,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356534845l/16143103.jpg,4.04,[],95.0,1.0,,16143103-scream-aye-sir,,,,,86.0,50.0,71,,Aaron B. Powell,"['23', '15', '5', '5', '2']",,,[],,
Aaron B. Powell,Sugar Baby,,English,,"Sugar Baby – A young man or woman who receives financial compensation and/or gifts in exchange for companionship, often including favors of the sexual nature. Sugar Daddy/Sugar Mommy – A wealthy, often older man or women, who provides financial compensation and/or gifts to a Sugar Baby in exchange for companionship.",,,,January 21st 2013,[],Paperback,"['Erotica', 'Menage']",,9781482030488,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358798373l/17268689.jpg,4.03,[],92.0,1.0,,17268689-sugar-baby,,,,,87.0,61.0,178,,Aaron B. Powell,"['27', '18', '8', '7', '1']",,,[],,
Aaron B. Powell,Priority,,English,,"As mankind inches closer to self-destruction—corruption, greed, religious zealotry and intemperance—Patrick Mitchell struggles to find purpose and order amidst the growing chaos he’s witnessed in the world. As a former Marine serving in the Middle East, then as a college student, Patrick sees the mounting ignorance of mankind. He is distraught by the moral deficiencies and surrendering of principles he has observed. Patrick ignores the temptation of blissful ignorance, instead choosing to pursue wisdom, feeling that a life without examination is not a life worth living. Reflecting on his personal tribulations, Patrick Mitchell considers the future of mankind and has determined one thing alone to be his priority.",Doomsday Diaries,,04/22/13,April 23rd 2013,[],Paperback,['Philosophy'],,9781483980768,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1364430629l/17697959.jpg,4.38,[],89.0,1.0,,17697959-priority,,,,,97.0,32.0,144,,CreateSpace,"['19', '7', '5', '1', '0']",,,[],,
