author,title,subtitle,language,categories,description,series,edition,firstPublishDate,published_year,characters,format,genres,isbn10,isbn13,asin,image_url,average_rating,awards,bbeScore,bbeVotes,best_sellers_rank,bookId,buybox_seller,isBestSeller,isEditorsPick,isGoodReadsChoice,likedPercent,numRatings,pages,product_dimensions,publisher,ratingsByStars,ratings_count,seller_name,setting,soldBy,weight
"Ivailo Petrov, Ивайло Петров",Хайка за вълци,,Bulgarian,,"...Романът ""Хайка за вълци"" - нова, актуализирана версия за събитията и човешките страсти в периода на колективизацията, показва, че второто тълкуване е по-адекватно на авторския замисъл. В сравнение с ""Мъртвото вълнение"" картината на миналото е по-богато нюансирана, аналитично-проникваща и безпощадно изобличителна. Внушавайки усещане за документалната достоверност, романът сплавя елементи от различни белетристични жанрове и представя в отделни глави няколко ретроспективно разгърнати житейски истории. Те се събират в епизода на хайката и отключват поредица трагически въпроси: постижимо ли е едно хуманно общество със антихуманни средства, могат ли да се помирят социалната ангажираност и нравствената автономност, историческата необходимост и индивидуалната свобода, способен ли е човешкият индивид да се освободи от миналото в себе си.Петров оставя знак за равенство между миналото и връзката със земята, труда, собствеността. Тази връзка е изконна и свещенна, а накърняването и е едно от най-страшните престъпления срещу човечността...",,,11/06/86,2005,[],Paperback,"['Bulgarian Literature', 'Fiction', 'Bulgaria', 'Novels']",,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1263061903l/5148661.jpg,4.51,[],87.0,1.0,,5148661,,,,,97.0,649.0,632,,Захарий Стоянов,"['422', '155', '54', '14', '4']",,,['Bulgaria'],,
"Ivan Alekseyevich Bunin, Hugh Aplin (Translator)",The Village,,English,,"Set during the 1905 Revolution in southwest Russia, this is a bleak and uncompromising portrayal of the lives of two peasant brothers, “characters sunk so far below the average of intelligence as to be scarcely human.” With brutal honesty it reveals the pettiness, violence, and ignorance of rural farm life. At once nostalgic for a bygone, more innocent age and foreshadowing the turbulences of the 20th century, this wrenching novel is a triumph of bitter realism.",,,11/05/10,February 1st 2010,[],Paperback,"['Russia', 'Russian Literature', 'Fiction', 'Classics', 'Novels', 'Literature', '20th Century']",,9781847491046,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328707385l/5478167.jpg,3.56,[],74.0,1.0,,5478167-the-village,,,,,82.0,283.0,200,,Oneworld Classics,"['73', '76', '83', '39', '12']",,,[],,
"Ivan Alekseyevich Bunin, Иван Бунин",Тёмные аллеи,,Russian,,"Книга великого мастера новеллы И.А.Бунина ""Темные аллеи"" считается поистине ""энциклопедией любви"". Рассказанные в ней истории отношений двоих окрашены изысканным эротизмом и психологичностью. Выдержанная в лучших традициях русской классики, книга Бунина по сей день остается непревзойденным образцом лирической прозы.
",,,11/06/43,2002,[],Paperback,"['Russia', 'Classics', 'Short Stories', 'Russian Literature', 'Fiction', 'Nobel Prize', 'Literature', 'School', 'Romance', 'Love']",,9785389017306,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1182383227l/1268784.jpg,4.16,[],69.0,1.0,,1268784._,,,,,92.0,4865.0,272,,Азбука,"['2431', '1296', '742', '281', '115']",,,[],,
Ivan Aralica,Okvir za mržnju,,Croatian,,"U mržnji je skriven strah. Mržnja je osveta kukavice za pretrpljeni strah.Potresna priča o učiteljskoj školi i učeničkom domu u Kninu u vrijeme ideološkog terora komunističke vlasti nakon 1948. u svome središtu ima sudbinu učenika Martina Kujundžića i nakazni školski sustav u kojemu je naobrazba podvrgnuta efikasnom nadzoru represivnih organa vlasti, koji diktate nazivaju demokracijom, a zastrašenost i slobodom.Priča o vremenu u kojoj je laž bila posvećena istina. U tu se istinu nije smjelo posumnjati...",,Biblioteka Izabrana djela: Ivan Aralica 7,01/01/87,1990,[],Hardcover,[],,9788605004258,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1362405427l/7864971.jpg,3.57,[],70.0,1.0,,7864971-okvir-za-mr-nju,,,,,92.0,37.0,261,,"Mladost, Zagreb - Svjetlost, Sarajevo","['6', '14', '14', '1', '2']",,,[],,
Ivan Doig,The Whistling Season,,English,,"""Can't cook but doesn't bite."" So begins the newspaper ad offering the services of an ""A-1 housekeeper, sound morals, exceptional disposition"" that draws the hungry attention of widower Oliver Milliron in the fall of 1909. And so begins the unforgettable season that deposits the noncooking, nonbiting, ever-whistling Rose Llewellyn and her font-of-knowledge brother, Morris Morgan, in Marias Coulee along with a stampede of homesteaders drawn by the promise of the Big Ditch-a gargantuan irrigation project intended to make the Montana prairie bloom. When the schoolmarm runs off with an itinerant preacher, Morris is pressed into service, setting the stage for the ""several kinds of education""-none of them of the textbook variety-Morris and Rose will bring to Oliver, his three sons, and the rambunctious students in the region's one-room schoolhouse. A paean to a vanished way of life and the eccentric individuals and idiosyncratic institutions that made it fertile, The Whistling Season is Ivan Doig at his evocative best.",Morrie Morgan #1,,,June 1st 2006,[],Hardcover,"['Fiction', 'Historical Fiction', 'Westerns', 'Coming Of Age', 'Historical', 'Book Club', 'Adult', 'Novels', 'Adult Fiction', 'Literary Fiction']",,9780151012374,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441691915l/262545._SY475_.jpg,4.04,['ALA Alex Award (2007)'],194.0,3.0,,262545.The_Whistling_Season,,,,,95.0,16612.0,345,,Houghton Mifflin,"['5457', '7293', '3093', '608', '161']",,,[],,
Ivan Doig,This House of Sky: Landscapes of a Western Mind,,English,,"Ivan Doig grew up in the rugged wilderness of western Montana among the sheepherders and denizens of small-town saloons and valley ranches. What he deciphers from his past with piercing clarity is not only a raw sense of land and how it shapes us but also of the ties to our mothers and fathers, to those who love us, and our inextricable connection to those who shaped our values in our search for intimacy, independence, love, and family. A powerfully told story, This House of Sky is at once especially American and universal in its ability to awaken a longing for an explicable past.",,,10/30/78,February 19th 1980,[],Paperback,"['Memoir', 'Nonfiction', 'Biography', 'Westerns', 'History', 'Biography Memoir', 'Autobiography', 'Nature', 'Literature', 'Audiobook']",,9780156899826,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442350566l/576379._SY475_.jpg,4.25,"['Washington State Book Award (1979)', 'National Book Award Finalist for Contemporary Thought (1979)']",83.0,1.0,,576379.This_House_of_Sky,,,,,96.0,5366.0,314,,"Harcourt, Inc.","['2549', '1873', '734', '163', '47']",,,['Montana (United States)'],,
Ivan Doig,Dancing at the Rascal Fair,,English,,"The central volume in Ivan Doig's acclaimed Montana trilogy, Dancing at the Rascal Fair is an authentic saga of the American experience at the turn of this century and a passionate, portrayal of the immigrants who dared to try new lives in the imposing Rocky Mountains.  Ivan Doig's supple tale of landseekers unfolds into a fateful contest of the heart between Anna Ramsay and Angus McCaskill, walled apart by their obligations as they and their stormy kith and kin vie to tame the brutal, beautiful Two Medicine country.",Two Medicine Trilogy #2,,11/05/87,September 11th 1996,[],Paperback,"['Fiction', 'Historical Fiction', 'Westerns', 'Literature', 'Literary Fiction', 'Audiobook', 'Novels', 'Classics', 'Historical', 'Adult Fiction']",,9780684831053,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1423104990l/122311.jpg,4.22,['Washington State Book Award (1988)'],78.0,1.0,,122311.Dancing_at_the_Rascal_Fair,,,,,97.0,6012.0,416,,Scribner,"['2655', '2307', '841', '163', '46']",,,['Montana (United States)'],,
Ivan Doig,English Creek,,English,,"In this prize-winning portrait of a time and place—Montana in the 1930s—that at once inspires and fulfills a longing for an explicable past, Ivan Doig has created one of the most captivating families in American fiction, the McCaskills.The witty and haunting narration, a masterpiece of vernacular in the tradition of Twain, follows the events of the Two Medicine country's summer: the tide of sheep moving into the high country, the capering Fourth of July rodeo and community dance, and an end-of-August forest fire high in the Rockies that brings the book, as well as the McCaskill family's struggle within itself, to a stunning climax. It is a season of escapade as well as drama, during which fourteen-year-old Jick comes of age. Through his eyes we see those nearest and dearest to him at a turning point—“where all four of our lives made their bend”—and discover along with him his own connection to the land, to history, and to the deep-fathomed mysteries of one’s kin and one’s self.",Two Medicine Trilogy #1,,10/30/84,June 1st 2005,[],Paperback,"['Fiction', 'Historical Fiction', 'Westerns', 'Historical', 'Coming Of Age', 'Literature', 'Audiobook', 'Literary Fiction', 'Novels', 'Classics']",,9780743271271,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347507279l/165422.jpg,4.11,['Washington State Book Award (1985)'],110.0,2.0,,165422.English_Creek,,,,,95.0,4763.0,352,,Scribner,"['1826', '1962', '721', '176', '78']",,,['Montana (United States)'],,
"Ivan Goncharov, Ivy Litvinov (Translator)",The Same Old Story,,English,,"The Same Old Story (1847) tells the story of Alexander Aduyev who leaves the idyllic setting of his home in the country to seek his fortune and make a career in St. Petersburg under the guidance and protection of his uncle, a government official. Such is the beginning of this ""ordinary story"". Alexander Aduyev, a ""romantic three times over"" (to quote Vissarion Belinsky) gradually sheds his idyllic notions and develops into a heartless and calculating climber.",,,10/29/47,January 20th 2001,[],Paperback,"['Russia', 'Classics', 'Russian Literature', 'Literature', 'Fiction', '19th Century', 'Novels', 'Audiobook', 'Literary Fiction', 'Romance']",,9780898751987,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1452877210l/123667.jpg,4.18,['Oxford-Weidenfeld Translation Prize Nominee for Stephen Pearl (2016)'],194.0,2.0,,123667.The_Same_Old_Story,,,,,96.0,1234.0,392,,University Press of the Pacific,"['528', '449', '212', '41', '4']",,,['Saint Petersburg (Russian Federation)'],,
"Ivan Goncharov, Stephen Pearl (Translator), Galya Diment (Introduction)",Oblomov,,English,,"The novel evolved and expanded from an 1849 short story or sketch entitled ""Oblomov's Dream"". The novel focuses on the midlife crisis of the main character, Ilya Ilyich Oblomov, an upper middle class son of a member of Russia's nineteenth century landed gentry. Oblomov's distinguishing characteristic is his slothful attitude towards life. While a common negative characteristic, Oblomov raises this trait to an art form, conducting his little daily business apathetically from his bed. While clearly comedic, the novel also seriously examines many critical issues that faced Russian society in the nineteenth century. Some of these problems included the uselessness of landowners and gentry in a feudal society that did not encourage innovation or reform, the complex relations between members of different classes of society such as Oblomov's relationship with his servant Zakhar, and courtship and matrimony by the elite.",,,10/28/59,October 12th 2006,[],Paperback,"['Classics', 'Fiction', 'Russia', 'Russian Literature', 'Literature', '19th Century', 'Novels', 'Historical Fiction', 'Literary Fiction', 'Roman']",,9781933480091,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1456384296l/254308._SX318_.jpg,4.08,['AATSEEL Book Prize Nominee (0)'],2165.0,26.0,,254308.Oblomov,,,,,93.0,29478.0,586,,Bunim & Bannigan Ltd,"['12371', '9749', '5166', '1585', '607']",,,[],,
Ivan Illich,Deschooling Society,,English,,"Deschooling Society (1971) is a critical discourse on education as practised in modern economies. It is a book that brought Ivan Illich to public attention. Full of detail on programs and concerns, the book gives examples of the ineffectual nature of institutionalized education. Illich posited self-directed education, supported by intentional social relations in fluid informal arrangements.",,,11/05/71,July 1st 2000,[],Paperback,"['Education', 'Nonfiction', 'Philosophy', 'Politics', 'Sociology', 'Teaching', 'Theory', 'Society', 'Parenting', 'Cultural']",,9780714508795,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1570480935l/223403.jpg,4.03,[],75.0,1.0,,223403.Deschooling_Society,,,,,94.0,2351.0,116,,Marion Boyars Publishers Ltd,"['864', '883', '455', '113', '36']",,,[],,
Ivan Illich,The Right to Useful Unemployment and Its Professional Enemies,,English,,"In this political essay, Ivan Illich calls for the right to useful unemployment: a positive, constructive, and even optimistic concept dealing with that activity by which people are useful to themselves and others outside the production of commodities for the market.",,,11/05/77,July 1st 2000,[],Paperback,"['Philosophy', 'Nonfiction', 'Politics', 'Science', 'Sociology', 'Society', 'Labor']",,9780714526638,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387750655l/223416.jpg,4.04,[],76.0,1.0,,223416.The_Right_to_Useful_Unemployment_and_Its_Professional_Enemies,,,,,94.0,144.0,95,,"Marion Boyars Publishers, Ltd.","['55', '51', '29', '7', '2']",,,[],,
"Ivan Illich, Irving Kenneth Zola, John McKnight, Jonathan Caplan, Harley Shaiken",Disabling Professions,,English,,"Why do we put so many resources into medicine, education and law with so little apparent benefit? Why do we hold the professions in awe and allow them to set up what are in effect monopolies? This fascinating and controversial collection of essays challenges the power and the mystique of the modern professions.",,,01/01/77,July 1st 2000,[],Paperback,"['Philosophy', 'Nonfiction', 'Sociology', 'Politics', 'Theory']",,9780714525105,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1353574007l/253077.jpg,4.24,[],74.0,1.0,,253077.Disabling_Professions,,,,,100.0,91.0,128,,Marion Boyars Publishers Ltd,"['40', '33', '18', '0', '0']",,,[],,
"Ivan Krylov, Иван Андреевич Крылов",Krylov's Fables (Classics of Russian literature),,English,,"Крылов считал, что басня, как и всякое произведение искусства, должна быть проста и понятна: ""А ларчик просто открывался!"". Вот такими ""ларчиками"" с сокровищами народной мудрости и были его произведения. Многие выражения из написанных из 200 басен стали крылатыми, превратились в пословицы и поговорки. Пушкин считал, что басенному творчеству Крылова присуще ""весёлое лукавство"", характерное для русского склада ума. А после его смерти в 1844 году другой великий писатель, Николай Васильевич Гоголь, сказал о нём так: ""Его притчи - достояние народное и составляют книгу мудрости самого народа"".",,,11/06/69,June 10th 1977,[],Hardcover,"['Russia', 'Classics', 'Poetry', 'Russian Literature', 'Fiction', 'Short Stories', 'Childrens', 'Fairy Tales']",,9780883554890,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336226694l/2199631.jpg,4.11,[],53.0,1.0,,2199631.Krylov_s_Fables,,,,,92.0,1010.0,271,,Hyperion Pr,"['463', '288', '179', '66', '14']",,,[],,
Ivan Sergeevich Turgenev,First Love and Other Stories,,,Fiction,"This collection brings together six of Turgenev's best-known `long' short stories, in which he turns his skills of psychological observation and black comedy to subjects as diverse as the tyranny of serfdom, love, and revenge on the Russian steppes. These stories all display the elegance andclarity of Turgenev's finest writing.Richard Freeborn was until recently Professor of Russian at the School of Slavonic and East European Studies, London.",,,,1999.0,,,,0192836897,9780192836892,,http://books.google.com/books/content?id=J3lKucR0wcoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,4.12,,,,,,,,,,,,304.0,,,,1113.0,,,,
Ivan Sergeevich Turgenev,First Love,,,Fiction,"This vivid, sensitive tale of adolescent love follows a 16-year-old boy who falls in love with a beautiful, older woman and experiences a whirlwind of changing emotions, from exaltation and jealousy to despair and devotion. This beautifully packaged series of classic novellas includes the works of masterful writers. Inexpensive and collectible, they are the first single-volume publications of these classic tales, offering a closer look at this under-appreciated literary form and providing a fresh take on the world's most celebrated authors.",,,,2004.0,,,,0974607894,9780974607894,,http://books.google.com/books/content?id=VcNvDwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.79,,,,,,,,,,,,124.0,,,,5551.0,,,,
Ivan Southall,Ash Road,,English,,"Graham, Wallace, and Harry will have one glorious week of pure freedom in the outback. No teachers, no school, no homework, no parents breathing down their necks! The boys are elated until they accidentally start a fire that quickly gets out of control in the dry underbrush. No one is prepared; no one can quite believe what is happening. As the adults in a nearby town bumble their way into helping to fight the fire, a group of children is inadvertently trapped by flames and separated from outside help. Pippa and Peter and Gramps and others must make their own way through the conflagration. Separately and together, they all find out what inner resources they have. There are no heroes or villains, just people caught and humbled by an awesome and catastrophic force.",,,11/06/65,October 1st 2004,[],Paperback,"['Young Adult', 'Fiction', 'Australia', 'Childrens', 'Classics', 'Adventure']",,9781932425116,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1267031078l/2694679.jpg,3.9,"[""Children's Book Council of Australia Award for Book of the Year (1966)""]",59.0,1.0,,2694679-ash-road,,,,,90.0,202.0,160,,"Front Street, Incorporated","['70', '68', '43', '15', '6']",,,['Australia'],,
Ivan Stang,High Weirdness By Mail,,English,,"This hysterical hobbyist's guide belongs in every hip library. Coot cat Reverend Ivan Stang, high holy of the Church of the SubGenius, has compiled a bestiary of American creeps and crazies so that you can write to them and receive mail that is weird, horrible, wonderfully absurd, or a combination of all three. Each entry has a paragraph or two and the last known mailing address of some fringe loonies. The book is only current through 1988, though; the only thing wrong with it is that it's high time for an update--with URLs, of course. Let's see ... there are catalogs of perpetual motion machines; brochures from South American flying saucer cults; something called ""The Battle Cry of Aggressive Christianity"" (Christian, not likely--aggressive, you bet); and bizarre roundups such as ""News of the Weird,"" the Church of Beaver Cleaver, and so on. What makes this book so funny is the author's willingness to list (and ridicule) any group, no matter how repulsive. This means, too, that High Weirdness contains a group to offend everyone; consider yourself warned. In fact, if you aren't offended by some of these groups, you must be pretty offensive yourself. So there.",,,,May 15th 1988,[],Paperback,"['Humor', 'Reference', 'Religion', 'Nonfiction', 'Politics']",,9780671642600,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1297264299l/809403.jpg,4.1,[],96.0,1.0,,809403.High_Weirdness_By_Mail,,,,,96.0,153.0,336,,Fireside,"['65', '47', '35', '4', '2']",,,[],,
Ivan T. Sanderson,Invisible Residents,The Reality of Underwater UFOs,,"Body, Mind & Spirit","This book is a groundbreaking contribution to the study of the UFO enigma, originally published over 30 years ago. In this book, Sanderson, a renowned zoologist with a keen interest in the paranormal, puts forward the curious theory that âeoeOINTS""-Other Intelligences-live under the Earthâe(tm)s oceans. This underwater, parallel, civilization may be twice as old as Homo sapiens, he proposes, and may have âeoedeveloped what we call space flight."" Sanderson postulates that the OINTS are behind many UFO sightings as well as the mysterious disappearances of aircraft and ships in the Bermuda Triangle. What better place to have an impenetrable base than deep within the oceans of the planet? Yet, if UFOs, or at least some of them, are coming from beneath our oceans or lakes, does it necessarily mean that there is another civilization besides our own that is responsible? In fact, could it be that since WWII a number of underwater UFO bases have been constructed by the very human governments of our planet? Whatever their source, Sanderson offers here an exhaustive study of USOs (Unidentified Submarine Objects) observed in nearly every part of the world. He presents many well-documented and exciting case studies of these unusual sightings; more.",,,,2005.0,,,,1931882207,9781931882200,,http://books.google.com/books/content?id=_BKYTHMBLj8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,3.68,,,,,,,,,,,,100.0,,,,59.0,,,,
Ivan Turgenev,Home of the Gentry,,,Fiction,"The nobleman Lavretsky, broken and disillusioned by a failed marriage, returns from Paris to his Russian estate, where he begins to fall in love with a young woman named Liza.",,,,1970.0,,,,0140442243,9780140442243,,http://books.google.com/books/content?id=j7snw8iJobgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.92,,,,,,,,,,,,298.0,,,,2070.0,,,,
Ivan Turgenev,Sketches from a Hunter's Album,,,Fiction,"Turgenev’s first major prose work is a series of twenty-five Sketches: the observations and anecdotes of the author during his travels through Russia satisfying his passion for hunting. His album is filled with moving insights into the lives of those he encounters – peasants and landowners, doctors and bailiffs, neglected wives and bereft mothers – each providing a glimpse of love, tragedy, courage and loss, and anticipating Turgenev’s great later works such as First Love and Fathers and Sons. His depiction of the cruelty and arrogance of the ruling classes was considered subversive and led to his arrest and confinement to his estate, but these sketches opened the minds of contemporary readers to the plight of the peasantry and were even said to have led Tsar Alexander II to abolish serfdom.",,,,1990.0,,,,0140445226,9780140445220,,http://books.google.com/books/content?id=3V1ufDxyAkgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.93,,,,,,,,,,,,403.0,,,,5846.0,,,,
Ivan Turgenev,Mumu,,English,,"Mumu (Russian: «Муму») is a short story by Ivan Turgenev, a Russian novelist and story writer, written in 1854.The story of Gerasim, a deaf and mute serf whose life of poverty is brought into sharp relief by his connection with Mumu, a dog he rescued, brought greater national attention to the cruelties of serfdom, and received praise for its brutal portrayal of this institution in Russian society.",,,11/05/52,December 8th 2005,"['The landlady', 'Gerasim', 'Mumu', 'Tatiana', 'Kapiton Klimov']",Paperback,"['Russia', 'Classics', 'Russian Literature', 'Fiction', 'Short Stories', 'Literature', 'School', 'Animals', 'Childrens', 'Drama']",,9781425469276,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348995551l/879879.jpg,3.76,[],78.0,1.0,,879879.Mumu,,,,,86.0,8435.0,60,,Kessinger Publishing,"['2729', '2407', '2122', '881', '296']",,,[],,
"Ivan Turgenev, Constance Garnett (Translator)",First Love,,English,,"This vivid, sensitive tale of adolescent love follows a 16-year-old boy who falls in love with a beautiful, older woman and experiences a whirlwind of changing emotions, from exaltation and jealousy to despair and devotion.This beautifully packaged series of classic novellas includes the works of masterful writers. Inexpensive and collectible, they are the first single-volume publications of these classic tales, offering a closer look at this underappreciated literary form and providing a fresh take on the world's most celebrated authors.",,,10/30/60,September 1st 2004,"['Vladimir Petrovich Woldemar', 'Zinaida Zasyekin', 'Princess Zasyekin', 'Count Malevsky', 'Looshin', 'Maidanov', 'Nirmatsky', 'Byelovzorov', 'Pyotr Vassilitch Woldemar']",Paperback,"['Classics', 'Fiction', 'Russia', 'Russian Literature', 'Romance', 'Literature', '19th Century', 'Novella', 'Short Stories', 'Novels']",,9780974607894,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1487439352l/3532.jpg,3.78,[],121.0,2.0,,3532.First_Love,,,,,92.0,9926.0,124,,Melville House Publishing,"['2455', '3774', '2904', '658', '135']",,,['Moscow (Russian Federation)'],,
"Ivan Turgenev, Constance Garnett (Translator)",Rudin,,English,,"RUDIN (1856) by Ivan Sergeevich Turgenev (1818-1883) tells the story of a character typical to Turgenev -- a ""superfluous"" man, weak of will, brimming with indecisive frustration -- and yet tormented by ideals. Rudin is made impotent by the dissonance of honoring the older generations while at the same time embracing the new bold epoch of pre-revolutionary Russia. The theme of melancholic powerless men coupled with vital idealistic women is prevalent in Turgenev's work, and it would be hard to find a clearer study of the type than RUDIN.",,,11/05/56,May 29th 2008,[],Paperback,"['Russia', 'Classics', 'Russian Literature', 'Fiction', 'Novels', '19th Century', 'Literature', 'Romance', 'Literary Fiction', 'Classic Literature']",,9781426450426,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347339338l/28459.jpg,3.75,[],94.0,1.0,,28459.Rudin,,,,,92.0,2631.0,148,,BiblioLife,"['598', '1016', '815', '168', '34']",,,[],,
"Ivan Turgenev, David A. Patterson (Translator)",Diary of a Superfluous Man,,English,,"When Turgenev published Diary of a Superfluous Man in 1850, he created one of the first literary portraits of the alienated man. Turgenev once said that there was a great deal of himself in the unsuccessful lovers who appear in his fiction. This failure, along with painful self-consciousness, is a central fact for the ailing Chulkaturin in this melancholy tale. As he reflects on his life, he tells the story of Liza, whom he loved, and a prince, whom she loved instead, and the curious turns all their lives took.",,,10/30/50,July 1st 1999,[],Paperback,"['Fiction', 'Russia', 'Russian Literature', 'Classics', 'Literature', '19th Century', 'Short Stories', 'Novels', 'Novella', 'Literary Fiction']",,9780393319200,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1319490716l/971670.jpg,3.84,[],103.0,2.0,,971670.Diary_of_a_Superfluous_Man,,,,,93.0,1992.0,80,,W.W. Norton & Company,"['522', '773', '567', '115', '15']",,,[],,
"Ivan Turgenev, George Reavy (Translator), Jane Costlow (Introduction)",Fathers and Sons,,English,,"Bazarov—a gifted, impatient, and caustic young man—has journeyed from school to the home of his friend Arkady Kirsanov. But soon Bazarov’s outspoken rejection of authority and social conventions touches off quarrels, misunderstandings, and romantic entanglements that will utterly transform the Kirsanov household and reflect the changes taking place across all of nineteenth-century Russia. Fathers and Sons enraged the old and the young, reactionaries, romantics, and radicals alike when it was first published. At the same time, Turgenev won the acclaim of Flaubert, Maupassant, and Henry James for his craftsmanship as a writer and his psychological insight. Fathers and Sons is now considered one of the greatest novels of the nineteenth century.A timeless depiction of generational conflict during social upheaval, it vividly portrays the clash between the older Russian aristocracy and the youthful radicalism that foreshadowed the revolution to come—and offers modern-day readers much to reflect upon as they look around at their own tumultuous, ever changing world. Introduction by Jane Costlow",,,10/28/62,February 1st 2005,"['Arkady Kirsanov', 'Piyotr', 'Nicolay Petroviç Kirsanov', 'Agafokleya Kuzminishna Kirsanov', 'Masha Kirsanov', 'Prokofyic', 'Fenicka Kirsanov', 'Mitya Kirsanov', 'Matyei Ilyic Kolyazin', 'Sitnikov', 'Yevdoksiya Kushkina', 'Anna Sergeeyevna Odintson', 'Katya Nikolayevic Lokten Kirsanov', 'Arina Vlasyevna Bazarov', 'Vasiliy Ivanovic Bazarov', 'Porfiriy Dlatonyic', 'Evgeny Bazarov']",Paperback,"['Classics', 'Fiction', 'Russia', 'Russian Literature', 'Literature', '19th Century', 'Novels', 'Historical Fiction', 'Philosophy', 'School']",,9780451529695,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390793535l/19117.jpg,3.96,[],4148.0,53.0,,19117.Fathers_and_Sons,,,,,94.0,69295.0,244,,Signet Book,"['22315', '27096', '15469', '3437', '978']",,,['Russian Empire'],,
"Ivan Turgenev, Richard Freeborn (Translator)",Home of the Gentry,,English,,"""Home of the Gentry"" is a novel by Ivan Turgenev published in the January 1859 issue of ""Sovremennik"". It was enthusiastically received by the Russian society and remained his least controversial and most widely-read novel until the end of the 19th century. It was turned into a movie by Andrey Konchalovsky in 1969.The novel's protagonist is Fyodor Ivanych Lavretsky, a nobleman who shares many traits with Turgenev. The child of a distant, Anglophile father and a serf mother who dies when he is very young, Lavretsky is brought up at his family's country estate home by a severe maiden aunt, often thought to be based on Turgenev's own mother who was known for her cruelty.",,,10/29/59,December 6th 2007,"['Fyodor Ivanovych Lavretsky', 'Elizaveta Mikhaylovna', 'Vladimir Nikolaich Panshin', 'Marya Dmitrievna Kalitin', 'Marfa Timofeyevna Pestov', 'Christopher Theodore Gottlieb Lemm', 'Varvara Pavlovna Lavretsky', 'Glafira Petrovna', 'Sergey Petrovich Gedeonovsky', 'Mikhalevich', 'Elena Mikhaylovna', 'Agafya Vlasyevna']",Paperback,"['Classics', 'Russia', 'Fiction', 'Russian Literature', 'Literature', '19th Century', 'Romance', 'Novels', 'Historical Fiction', 'Classic Literature']",,9780140442243,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1473567535l/28463._SY475_.jpg,3.92,[],191.0,2.0,,28463.Home_of_the_Gentry,,,,,93.0,3491.0,298,,Penguin Classics,"['1073', '1329', '857', '194', '38']",,,['Russia'],,
"Ivan Vazov, Иван Вазов",Под игото,,Bulgarian,,"„Под игото“ е първият български роман. Подзаглавие - „Из живота на българина в навечерието на Освобождението“.Написан е от Иван Вазов по време на изгнание в Одеса, пренесен е в България с руската дипломатическа поща. Композиционно романът се състои от три части и 88 глави, които обхващат подготовката, избухването и потушаването на Априлското въстание. Сюжетното действие започва с идването на Бойчо Огнянов в Бяла Черква през май 1875 г. и завършва с неговата смърт през май 1876 г. Но фабулата на творбата не се изчерпва с личните драми на героите, нито с действията и противодействията им през тази година, защото не личните, а историческите събития са в основата на сюжетното действие и определят неговия епически характер. Своеобразна кулминация и развръзка на романа са главите ""Пиянството на един народ"" и ""Пробуждане"", в които Вазов постига редки за българската литература прозрения по философия на българската история с резките й преходи от опиянение към отрезвяване и страх, от подем към покруса, разочарование и предателство.Романът ""Под игото"" е първата книга, която носи литературна слава на Вазов и на България. Въпреки някои слабости и противоречия, това е най-мащабната и недостигната още ""енциклопедия на българския национален живот"".""Под игото"" е филмиран през 1953г.",,,10/28/88,2004,[],Paperback,"['Bulgarian Literature', 'Classics', 'Fiction', 'Bulgaria', 'Historical Fiction', 'School', 'Historical', 'Literature', '19th Century', 'Novels']",,9789545272462,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1226045632l/3310284.jpg,4.2,[],353.0,4.0,,3310284,,,,,92.0,6241.0,528,,Дамян Яков,"['3250', '1606', '915', '321', '149']",,,['Bulgaria'],,
